n,t_n,q_n,k_n,h_n,d_dot_n,T_n,W_n
804,31616.9767602255,0.2909076906,1.2442811744,0.2161591356,9.1305868354,28.8544861025,3.2879978900
805,31645.8312463280,0.2745001083,1.2425565751,0.2148599829,9.1305556947,5.1450225835,27.0418987319
806,31650.9762689115,0.3304599965,1.2443021606,0.2161693581,9.1305869344,28.7504764764,3.4307653952
807,31679.7267453879,0.2919471613,1.2425510289,0.2148530017,9.1305555023,5.0001202870,27.0388408489
808,31684.7268656750,0.2707576739,1.2442692987,0.2161531112,9.1305867158,28.9992564635,3.2885715376
809,31713.7261221384,0.3323749728,1.2425728637,0.2148638442,9.1305555971,5.0004745118,27.2837980376
810,31718.7265966502,0.3133409178,1.2442927740,0.2161647407,9.1305869117,28.7502447914,3.2874537906
811,31747.4768414417,0.2720957107,1.2425392979,0.2148469662,9.1305553832,5.0022187329,27.0390901984
812,31752.4790601745,0.2499675192,1.2442593645,0.2161486692,9.1305866219,28.9973945495,3.2894247002
813,31781.4764547240,0.3217009549,1.2425692442,0.2148625884,9.1305556358,5.0002429808,27.2840612563
814,31786.4766977048,0.3016719716,1.2442883322,0.2161630351,9.1305869065,28.7506033491,3.2876955172
815,31815.2273010540,0.2563189909,1.2425315728,0.2148433144,9.1305553062,5.1840016458,27.0393672423
816,31820.4113026997,0.3146585884,1.2443035014,0.2161727619,9.1305870981,28.8153660487,3.3082109060
817,31849.2266687484,0.3038751605,1.2425588802,0.2148571737,9.1305555755,5.0001274844,27.1031262298
818,31854.2267962328,0.2830517889,1.2442773753,0.2161573538,9.1305868044,28.9119614348,3.2882194204
819,31883.1387576676,0.3025128996,1.2425677310,0.2148642655,9.1305557502,5.0875793431,27.0433881311
820,31888.2263370107,0.3283139920,1.2443033761,0.2161704894,9.1305869755,28.7504283603,3.3735604494
821,31916.9767653711,0.2879708232,1.2425504040,0.2148529502,9.1305555080,5.0001592781,27.0388350389
822,31921.9769246491,0.2663187296,1.2442682986,0.2161528518,9.1305867130,28.9994523085,3.2886939525
823,31950.9763769576,0.3253162759,1.2425691414,0.2148618506,9.1305555975,5.0002897263,27.2855798391
824,31955.9766666839,0.3058535039,1.2442887460,0.2161626037,9.1305868851,28.7503060362,3.2875906501
825,31984.7269727201,0.2625353996,1.2425336111,0.2148438699,9.1305553159,5.0167427402,27.0393099988
826,31989.7437154603,0.2382293776,1.2442714079,0.2161595797,9.1305868860,28.9829269501,3.2919475427
827,32018.7266424104,0.3070329005,1.2425586554,0.2148565161,9.1305555502,5.0001375901,27.2705343028
828,32023.7267800005,0.2867149276,1.2442776198,0.2161569755,9.1305867904,28.7572629831,3.2881215575
829,32052.4840429836,0.2419654388,1.2425303478,0.2148444840,9.1305553403,5.2419124174,27.0400980072
830,32057.7259554010,0.3362245528,1.2443078972,0.2161727738,9.1305869723,28.7507707086,3.5265588579
831,32086.4767261096,0.2954093443,1.2425543368,0.2148548742,9.1305555407,5.0001137891,27.0389214019
832,32091.4768398987,0.2741543258,1.2442724957,0.2161548924,9.1305867554,28.9987273204,3.2884706730
833,32120.4755672191,0.3376944905,1.2425778832,0.2148667198,9.1305556210,5.0009602009,27.2784148080
834,32125.4765274200,0.3188446436,1.2442977776,0.2161675515,9.1305869562,28.7503039653,3.2876495421
835,32154.2268313854,0.2737506337,1.2425406075,0.2148475194,9.1305553950,5.0015918230,27.0390218374
836,32159.2284232084,0.2517035728,1.2442599500,0.2161486486,9.1305866207,28.9979471720,3.2892907803
837,32188.2263703803,0.3255828902,1.2425726143,0.2148643844,9.1305556570,5.0002985074,27.2841498887
838,32193.2266688877,0.3055797128,1.2442916736,0.2161647881,9.1305869380,28.7504852303,3.2875956004
839,32221.9771541181,0.2582611793,1.2425328588,0.2148437894,9.1305553166,5.1416368913,27.0392922394
840,32227.1187910094,0.2943734790,1.2442975942,0.2161710753,9.1305871141,28.8579437258,3.2985456848
841,32255.9767347351,0.2939004152,1.2425494028,0.2148512438,9.1305554562,5.0001105932,27.1458971435
842,32260.9768453283,0.2733190427,1.2442682432,0.2161517033,9.1305866800,28.9581626570,3.2885092036
843,32289.9350079854,0.3241389938,1.2425736210,0.2148654798,9.1305556920,5.0413842643,27.0473088922
844,32294.9763922497,0.3261822417,1.2443014251,0.2161692309,9.1305869584,28.7503855481,3.3275690982
845,32323.7267777978,0.2852966704,1.2425480661,0.2148514959,9.1305554770,5.0002099857,27.0388991987
846,32328.7269877835,0.2636812766,1.2442660782,0.2161514950,9.1305866824,28.9990218738,3.2887764484
847,32357.7260096573,0.3341446901,1.2425775136,0.2148668597,9.1305556556,5.0005720771,27.2827270763
848,32362.7265817344,0.3146639643,1.2442969279,0.2161674254,9.1305869707,28.7502866436,3.2874734887
849,32391.4768683780,0.2687290716,1.2425389857,0.2148468949,9.1305553844,5.0047298693,27.0391063620
850,32396.4815982472,0.2459501334,1.2442617047,0.2161507438,9.1305866729,28.9950596205,3.2898844274
851,32425.4766578677,0.3052247922,1.2425567227,0.2148551450,9.1305555226,5.0001297851,27.2826477663
852,32430.4767876528,0.2850019671,1.2442757992,0.2161556872,9.1305867621,28.9295583345,3.2881737941
853,32459.4063459873,0.3108818058,1.2425669642,0.2148623611,9.1305556781,5.0699962932,27.0443405487
854,32464.4763422805,0.3281244852,1.2443001706,0.2161680000,9.1305869173,28.7504197119,3.3560073983
855,32493.2267619924,0.2886692241,1.2425482786,0.2148512256,9.1305554652,5.0001424152,27.0389014040
856,32498.2269044077,0.2675124846,1.2442666379,0.2161514150,9.1305866778,28.9989894409,3.2886684836
857,32527.2258938486,0.3354767783,1.2425760436,0.2148656597,9.1305556154,5.0006659038,27.2817274047
858,32532.2265597523,0.3164650101,1.2442958868,0.2161664862,9.1305869411,28.7503359861,3.2874861291
859,32560.9768957384,0.2664011741,1.2425343782,0.2148439082,9.1305553142,5.0068507326,27.0391967467
860,32565.9837464709,0.2438770546,1.2442602046,0.2161501247,9.1305866588,28.9927505408,3.2902538196
861,32594.9764970117,0.3192686695,1.2425673538,0.2148613897,9.1305556193,5.0002168463,27.2796945619
862,32599.9767138580,0.2992210739,1.2442864533,0.2161618600,9.1305868842,28.7507981314,3.2877628099
863,32628.7275119894,0.2544073197,1.2425304937,0.2148426808,9.1305552919,5.2117545662,27.0394373100
864,32633.9392665556,0.3274508868,1.2443073007,0.2161736484,9.1305870562,28.7874536584,3.3481910430
865,32662.7267202141,0.2963962291,1.2425524640,0.2148533137,9.1305555009,5.0001110253,27.0754336047
866,32667.7268312394,0.2756234665,1.2442710869,0.2161536197,9.1305867236,28.9184322870,3.2884378147
867,32696.6452635264,0.3056251888,1.2425692357,0.2148649192,9.1305557571,5.0810829516,27.0437369318
868,32701.7263464779,0.3279764729,1.2443036955,0.2161707453,9.1305869837,28.7504343980,3.3670966124
869,32730.4767808759,0.2846142291,1.2425479441,0.2148515323,9.1305554789,5.0002318493,27.0388964940
870,32735.4770127252,0.2629136966,1.2442659029,0.2161515047,9.1305866831,28.9991166680,3.2887992124
871,32764.4761293932,0.3322432555,1.2425762203,0.2148661759,9.1305556543,5.0004746444,27.2837302702
872,32769.4766040376,0.3126586711,1.2442955793,0.2161667223,9.1305869615,28.7502983192,3.2874716424
873,32798.2269023568,0.2659495885,1.2425370254,0.2148458435,9.1305553612,5.0084262501,27.0391806225
874,32803.2353286069,0.2426814617,1.2442642598,0.2161532503,9.1305867337,28.9913451474,3.2905176101
875,32832.2266737543,0.3032257097,1.2425554148,0.2148544754,9.1305555122,5.0001229639,27.2789984637
876,32837.2267967182,0.2829375984,1.2442744465,0.2161550008,9.1305867484,28.7601837799,3.2882332877
877,32865.9869804980,0.2399343579,1.2425327669,0.2148465575,9.1305553909,5.2390735242,27.0402968430
878,32871.2260540222,0.3349285383,1.2443069668,0.2161721547,9.1305869681,28.7506825073,3.5240513207
879,32899.9767365295,0.2935826353,1.2425529948,0.2148540279,9.1305555240,5.0001160875,27.0389132674
880,32904.9768526171,0.2723106531,1.2442711598,0.2161540618,9.1305867372,28.9985391410,3.2885242254
881,32933.9753917581,0.3383535560,1.2425789405,0.2148673418,9.1305556297,5.0011257126,27.2761763775
882,32938.9765174707,0.3195188546,1.2442987935,0.2161681353,9.1305869670,28.7503053848,3.2877738668
883,32967.7268228555,0.2753444437,1.2425424647,0.2148485977,9.1305554194,5.0011905575,27.0390465301
884,32972.7280134131,0.2532314053,1.2442612323,0.2161492876,9.1305866353,28.9983589127,3.2891916975
885,33001.7263723258,0.3255056964,1.2425728836,0.2148644869,9.1305556599,5.0002975195,27.2845544298
886,33006.7266698453,0.3054587517,1.2442918999,0.2161648644,9.1305869402,28.7503937231,3.2875983525
887,33035.4770635684,0.2599713695,1.2425346174,0.2148447535,9.1305553388,5.0919265669,27.0392539642
888,33040.5689901353,0.2700218291,1.2442910214,0.2161695776,9.1305871093,28.9076354464,3.2950855052
889,33069.4766255817,0.3088643006,1.2425633382,0.2148594869,9.1305556158,5.0001484087,27.1951463960
890,33074.4767739904,0.2880314718,1.2442817714,0.2161595995,9.1305868511,28.9604174892,3.2880733867
891,33103.4371914796,0.3251187657,1.2425736779,0.2148651255,9.1305556776,5.0392025435,27.0478615117
892,33108.4763940231,0.3261067131,1.2443011621,0.2161687917,9.1305869484,28.7503872426,3.3253953717
893,33137.2267812657,0.2845263253,1.2425471925,0.2148507132,9.1305554592,5.0002288915,27.0389177304
894,33142.2270101571,0.2629870645,1.2442653073,0.2161507856,9.1305866659,28.9994128158,3.2888002676
895,33171.2264229729,0.3232946878,1.2425673211,0.2148605047,9.1305555768,5.0002589860,27.2858259006
896,33176.2266819589,0.3038722551,1.2442869934,0.2161613156,9.1305868599,28.7502509637,3.2876416423
897,33204.9769329227,0.2642105881,1.2425352123,0.2148446064,9.1305553326,5.0118258048,27.0393230447
898,33209.9887587275,0.2405911311,1.2442667918,0.2161554196,9.1305867861,28.9878168382,3.2910952415
899,33238.9765755657,0.3135681450,1.2425646812,0.2148598949,9.1305556084,5.0001730586,27.2750866671
900,33243.9767486243,0.2931848131,1.2442835108,0.2161602304,9.1305868576,28.7730943016,3.2879308507
901,33272.7498429259,0.2341840671,1.2425450012,0.2148567320,9.1305556377,5.2263647040,27.0410291373
902,33277.9762076299,0.3320368516,1.2443038154,0.2161700354,9.1305869395,28.7505259110,3.5118859050
903,33306.7267335409,0.2941166355,1.2425531343,0.2148539361,9.1305555207,5.0001146224,27.0387967752
904,33311.7268481633,0.2729151838,1.2442713611,0.2161540064,9.1305867353,28.9991867364,3.2885080200
905,33340.7260348997,0.3337923523,1.2425742737,0.2148643619,9.1305555983,5.0005452094,27.2830768136
906,33345.7265801091,0.3148002176,1.2442941893,0.2161652517,9.1305869183,28.7502660647,3.2874531068
907,33374.4768461738,0.2713988104,1.2425387683,0.2148463285,9.1305553684,5.0025268833,27.0391449322
908,33379.4793730571,0.2492850390,1.2442592468,0.2161483510,9.1305866145,28.9972105965,3.2894870286
909,33408.4765836536,0.3128702617,1.2425612393,0.2148574920,9.1305555532,5.0001661055,27.2844769933
910,33413.4767497591,0.2929652672,1.2442805533,0.2161581393,9.1305868081,28.7609999984,3.2879450505
911,33442.2377497575,0.2394771048,1.2425304133,0.2148448630,9.1305553501,5.2382918101,27.0403027561
912,33447.4760415676,0.3351096725,1.2443041920,0.2161700490,9.1305869164,28.7506705348,3.5232324447
913,33476.2267121024,0.2977092659,1.2425540385,0.2148543041,9.1305555219,5.0001126155,27.0388524695
914,33481.2268247179,0.2768509862,1.2442725626,0.2161545397,9.1305867443,28.8931710261,3.2884001707
915,33510.1199957439,0.2934610963,1.2425661377,0.2148643102,9.1305557721,5.1063274579,27.0427907551
916,33515.2263232019,0.3287893736,1.2443047407,0.2161713830,9.1305869938,28.7505099407,3.3922550122
917,33543.9768331426,0.2734413596,1.2425380043,0.2148455957,9.1305553489,5.0015497064,27.0390548539
918,33548.9783828490,0.2518333705,1.2442577296,0.2161469611,9.1305865804,28.9980950329,3.2892895200
919,33577.9764778819,0.3204136660,1.2425657835,0.2148600291,9.1305555807,5.0002257126,27.2849191445
920,33582.9767035945,0.3007993431,1.2442853018,0.2161607590,9.1305868543,28.7503367996,3.2877236326
921,33611.7270403941,0.2605154954,1.2425330485,0.2148437636,9.1305553146,5.0571012533,27.0393645642
922,33616.7841416474,0.2527805211,1.2442840956,0.2161671654,9.1305870620,28.9424618415,3.2938625418
923,33645.7266034889,0.3110659130,1.2425634690,0.2148595782,9.1305556103,5.0001587692,27.2298969532
924,33650.7267622581,0.2904958815,1.2442821410,0.2161598276,9.1305868526,28.7572840361,3.2880060596
925,33679.4840462942,0.2419636006,1.2425312159,0.2148450804,9.1305553546,5.2419200390,27.0399865084
926,33684.7259663332,0.3360978831,1.2443086308,0.2161732830,9.1305869855,28.7507643671,3.5266011967
927,33713.4767307002,0.2946177262,1.2425544190,0.2148549716,9.1305555447,5.0001152034,27.0389308700
928,33718.4768459036,0.2732394068,1.2442724661,0.2161549243,9.1305867569,28.9983228337,3.2884948118
929,33747.4751687373,0.3389046379,1.2425799042,0.2148679853,9.1305556399,5.0013398166,27.2732376274
930,33752.4765085539,0.3201017191,1.2442997194,0.2161687407,9.1305869788,28.7503121904,3.2879510258
931,33781.2268207443,0.2757646053,1.2425431832,0.2148490575,9.1305554300,5.0011132449,27.0390219688
932,33786.2279339892,0.2535882388,1.2442617902,0.2161496309,9.1305866433,28.9985296199,3.2891698878
933,33815.2264636091,0.3212208470,1.2425692530,0.2148623262,9.1305556320,5.0002375697,27.2852073984
934,33820.2267011788,0.3011620786,1.2442883162,0.2161627619,9.1305869012,28.7526974555,3.2877090461
935,33848.9793986343,0.2475662508,1.2425266682,0.2148405931,9.1305552445,5.2457585794,27.0395923923
936,33854.2251572137,0.3402981185,1.2443092182,0.2161729745,9.1305869404,28.7515150570,3.5285159397
937,33882.9766722706,0.3034223924,1.2425590981,0.2148571501,9.1305555762,5.0001262634,27.0394018978
938,33887.9767985340,0.2825263624,1.2442775250,0.2161572909,9.1305868036,28.9959122020,3.2882333815
939,33916.9727107360,0.3395838176,1.2425778518,0.2148662736,9.1305555919,5.0037574954,27.0996662586
940,33921.9764682315,0.3225026485,1.2442986688,0.2161675424,9.1305869383,28.7503731844,3.2902261331
941,33950.7268414159,0.2720968173,1.2425367800,0.2148447592,9.1305553300,5.0020021640,27.0391281973
942,33955.7288435799,0.2504939227,1.2442570887,0.2161465787,9.1305865718,28.9975287584,3.2893890715
943,33984.7263723383,0.3255031734,1.2425704914,0.2148627653,9.1305556184,5.0002943677,27.2837962941
944,33989.7266667060,0.3058518493,1.2442899041,0.2161633951,9.1305869040,28.7509384230,3.2875901055
945,34018.4776051289,0.2537453864,1.2425274200,0.2148403749,9.1305552366,5.2132188962,27.0394060156
946,34023.6908240251,0.3281382679,1.2443049327,0.2161716910,9.1305870053,28.7858156704,3.3542816513
947,34052.4766396956,0.3073384984,1.2425601320,0.2148575267,9.1305555736,5.0001398551,27.0735223566
948,34057.4767795507,0.2868155498,1.2442788894,0.2161578532,9.1305868112,28.9244410820,3.2881147642
949,34086.4012206327,0.3084573739,1.2425675746,0.2148632201,9.1305557072,5.0751214337,27.0440162815
950,34091.4763420664,0.3281332360,1.2443014352,0.2161689937,9.1305869409,28.7504267973,3.3611273797
951,34120.2267688637,0.2872320237,1.2425481134,0.2148513166,9.1305554697,5.0001640837,27.0388974876
952,34125.2269329474,0.2658902963,1.2442663274,0.2161514253,9.1305866792,28.9989154246,3.2887136127
953,34154.2258483720,0.3359013246,1.2425775632,0.2148667367,9.1305556377,5.0007081182,27.2812467550
954,34159.2265564902,0.3167202122,1.2442972192,0.2161674392,9.1305869628,28.7502764239,3.2875098528
955,34187.9768329141,0.2734847677,1.2425417509,0.2148484051,9.1305554166,5.0017642643,27.0390524592
956,34192.9785971784,0.2511712189,1.2442610490,0.2161495375,9.1305866421,28.9978294878,3.2893245604
957,34221.9764266662,0.3231220125,1.2425716154,0.2148639323,9.1305556604,5.0002622300,27.2843245851
958,34226.9766888963,0.3029270413,1.2442905178,0.2161642527,9.1305869324,28.7509080339,3.2876608596
959,34255.7275969302,0.2538030820,1.2425305986,0.2148426796,9.1305552921,5.2191578424,27.0394001656
960,34260.9467547726,0.3307341024,1.2443086807,0.2161740362,9.1305870442,28.7799811289,3.3948740872
961,34289.7267359015,0.2936928736,1.2425505187,0.2148520639,9.1305554764,5.0001124137,27.0680189015
962,34294.7268483152,0.2728916135,1.2442691449,0.2161523893,9.1305866968,28.9829763131,3.2885171181
963,34323.7098246283,0.3348295101,1.2425774975,0.2148667713,9.1305556478,5.0166137171,27.0567849424
964,34328.7264383453,0.3240695181,1.2443006714,0.2161688866,9.1305869621,28.7503540796,3.3029664207
965,34357.4767924249,0.2820016476,1.2425462540,0.2148505130,9.1305554578,5.0003425411,27.0389609729
966,34362.4771349660,0.2602324475,1.2442642931,0.2161505684,9.1305866623,28.9991196372,3.2888880490
967,34391.4762546031,0.3294031223,1.2425742722,0.2148650003,9.1305556469,5.0003787633,27.2845867080
968,34396.4766333665,0.3097113880,1.2442935809,0.2161655368,9.1305869434,28.7502801319,3.2875082713
969,34425.2269134984,0.2652550623,1.2425371138,0.2148459141,9.1305553634,5.0099487333,27.0391879290
970,34430.2368622317,0.2416805859,1.2442661368,0.2161547454,9.1305867697,28.9896978416,3.2907757768
971,34459.2265600733,0.3148381548,1.2425667415,0.2148612577,9.1305556361,5.0001826956,27.2768979524
972,34464.2267427689,0.2942829828,1.2442853860,0.2161614677,9.1305868851,28.7711312508,3.2878963380
973,34492.9978740197,0.2349042477,1.2425436761,0.2148555400,9.1305556088,5.2283249232,27.0408930363
974,34498.2261989429,0.3322380555,1.2443047934,0.2161706959,9.1305869538,28.7505849166,3.5138128178
975,34526.9767838596,0.2839425523,1.2425445941,0.2148488887,9.1305554161,5.0002334295,27.0390350695
976,34531.9770172891,0.2627817451,1.2442630935,0.2161492081,9.1305866284,28.9992606904,3.2888148952
977,34560.9762779795,0.3287388380,1.2425704973,0.2148622351,9.1305555847,5.0003566250,27.2848906643
978,34565.9766346044,0.3095753523,1.2442903480,0.2161631225,9.1305868862,28.7502020135,3.2875067967
979,34594.7268366179,0.2728603893,1.2425411051,0.2148479051,9.1305554051,5.0019783458,27.0391589744
980,34599.7288149638,0.2505713318,1.2442607015,0.2161492667,9.1305866359,28.9976132082,3.2893715299
981,34628.7264281720,0.3230492315,1.2425714878,0.2148637564,9.1305556566,5.0002610833,27.2841202115
982,34633.7266892553,0.3028768891,1.2442904134,0.2161640926,9.1305869287,28.7552427044,3.2876623360
983,34662.4819319596,0.2439065459,1.2425271387,0.2148415022,9.1305552677,5.2438478870,27.0398004339
984,34667.7257798466,0.3378450542,1.2443073028,0.2161718638,9.1305869366,28.7509895204,3.5279510414
985,34696.4767693670,0.2871211785,1.2425447495,0.2148486515,9.1305554057,5.0001539744,27.0392941987
986,34701.4769233414,0.2663842590,1.2442635517,0.2161491326,9.1305866242,28.9982018307,3.2887113952
987,34730.4751251721,0.3389839171,1.2425776440,0.2148663121,9.1305555988,5.0013758319,27.2552904233
988,34735.4765010040,0.3205777075,1.2442978468,0.2161673129,9.1305869424,28.7503612471,3.2879671238
989,34764.2268622511,0.2693753843,1.2425352486,0.2148440946,9.1305553163,5.0035379029,27.0391544046
990,34769.2304001540,0.2475005407,1.2442572863,0.2161472922,9.1305865899,28.9959985217,3.2896824099
991,34798.2263986757,0.3244037984,1.2425703784,0.2148629259,9.1305556288,5.0002778363,27.2824256463
992,34803.2266765120,0.3045977366,1.2442896522,0.2161634740,9.1305869094,28.7503378371,3.2876205455
993,34831.9770143491,0.2612061125,1.2425343640,0.2148445949,9.1305553343,5.0324565750,27.0392875093
994,34837.0094709241,0.2405130308,1.2442812891,0.2161667857,9.1305870573,28.9671373057,3.2932799069
995,34865.9766082298,0.3106113259,1.2425637144,0.2148597470,9.1305556160,5.0001567265,27.2545913384
996,34870.9767649563,0.2899414928,1.2442822918,0.2161599395,9.1305868562,28.7569430155,3.2880205004
997,34899.7337079718,0.2422394675,1.2425316260,0.2148452524,9.1305553587,5.2422503398,27.0399516892
998,34904.9759583116,0.3361921217,1.2443093237,0.2161736989,9.1305869947,28.7508181262,3.5269042952
999,34933.7267764378,0.2855942781,1.2425467396,0.2148503694,9.1305554494,5.0001942664,27.0391333037
1000,34938.7269707042,0.2642774760,1.2442650265,0.2161505387,9.1305866592,28.9989315184,3.2887639919
1001,34967.7259022226,0.3353942532,1.2425772553,0.2148664495,9.1305556352,5.0006610985,27.2817369286
1002,34972.7265633211,0.3161841770,1.2442969012,0.2161671515,9.1305869581,28.7504209561,3.2874909653
1003,35001.4769842772,0.2621300113,1.2425317287,0.2148423642,9.1305552799,5.0170496398,27.0391851654
1004,35006.4940339169,0.2380925878,1.2442702271,0.2161585806,9.1305868622,28.9824885559,3.2919962816
1005,35035.4765224728,0.3176087613,1.2425669802,0.2148611938,9.1305556224,5.0002025623,27.2695921457
1006,35040.4767250351,0.2974013235,1.2442859396,0.2161615861,9.1305868817,28.7515344273,3.2878121311
1007,35069.2282594624,0.2506013606,1.2425290482,0.2148419960,9.1305552771,5.2430617585,27.0395139803
1008,35074.4713212210,0.3405467708,1.2443114534,0.2161746866,9.1305869789,28.7553707724,3.5262720649
1009,35103.2266919933,0.3007366420,1.2425575575,0.2148563861,9.1305555649,5.0001190175,27.0433010325
1010,35108.2268110108,0.2797157469,1.2442758885,0.2161564820,9.1305867876,28.8487235477,3.2883131142
1011,35137.0755345585,0.2716883833,1.2425605432,0.2148630584,9.1305557716,5.1507543919,27.0418350521
1012,35142.2262889504,0.3298793768,1.2443063213,0.2161722359,9.1305870070,28.7504883881,3.4365558069
1013,35170.9767773385,0.2853991895,1.2425494039,0.2148522818,9.1305554958,5.0002135703,27.0388779910
1014,35175.9769909088,0.2635798063,1.2442672169,0.2161521560,9.1305866982,28.9994150988,3.2887753332
1015,35204.9764060077,0.3240786449,1.2425693120,0.2148618743,9.1305556054,5.0002716910,27.2857154946
1016,35209.9766776987,0.3044408598,1.2442887579,0.2161625357,9.1305868874,28.7503584993,3.2876254602
1017,35238.7270361980,0.2606206189,1.2425332094,0.2148435561,9.1305553096,5.0513045506,27.0393488271
1018,35243.7783407486,0.2498998447,1.2442833430,0.2161667095,9.1305870524,28.9483269538,3.2937079880
1019,35272.7266677023,0.3040062245,1.2425570969,0.2148554822,9.1305555343,5.0001263044,27.2360429582
1020,35277.7267940068,0.2835582135,1.2442759617,0.2161558977,9.1305867690,28.9311911787,3.2882119159
1021,35306.6579851854,0.3116558597,1.2425685828,0.2148633287,9.1305556986,5.0683646332,27.0444474122
1022,35311.7263498186,0.3278525899,1.2443013055,0.2161687487,9.1305869368,28.7504481093,3.3543991177
1023,35340.4767979279,0.2807407348,1.2425423473,0.2148477207,9.1305553921,5.0003828090,27.0390349208
1024,35345.4771807369,0.2595005776,1.2442609659,0.2161481558,9.1305866052,28.9988755033,3.2889253013
1025,35374.4760562402,0.3334783274,1.2425755910,0.2148654741,9.1305556276,5.0005307320,27.2829635479
1026,35379.4765869722,0.3142084402,1.2442952357,0.2161661931,9.1305869431,28.7506241868,3.2874608403
1027,35408.2272111590,0.2574134405,1.2425278972,0.2148401811,9.1305552300,5.1420019699,27.0392745678
1028,35413.3692131288,0.2945742021,1.2442934564,0.2161679578,9.1305870394,28.8574430870,3.2984868360
1029,35442.2266562159,0.3054235152,1.2425561136,0.2148547890,9.1305555135,5.0001300385,27.1452104602
1030,35447.2267862544,0.2853169582,1.2442753040,0.2161554018,9.1305867548,28.7554375498,3.2881667321
1031,35475.9822238041,0.2436015658,1.2425284653,0.2148427939,9.1305552990,5.2436081113,27.0400043124
1032,35481.2258319155,0.3374372570,1.2443081127,0.2161727670,9.1305869618,28.7508864590,3.5278653451
1033,35509.9767183745,0.2967008105,1.2425546382,0.2148549351,9.1305555394,5.0001131086,27.0390155849
1034,35514.9768314832,0.2755815454,1.2442729159,0.2161550206,9.1305867571,28.9178318620,3.2884318371
1035,35543.8946633452,0.3053402302,1.2425708592,0.2148661551,9.1305557878,5.0816899251,27.0436810605
1036,35548.9763532703,0.3277287658,1.2443051426,0.2161718349,9.1305870112,28.7504825821,3.3677225008
1037,35577.7268358524,0.2729843312,1.2425389331,0.2148463342,9.1305553671,5.0017767138,27.0390608669
1038,35582.7286125661,0.2511242905,1.2442586974,0.2161477658,9.1305865999,28.9979116154,3.2893358752
1039,35611.7265241815,0.3174891064,1.2425642999,0.2148592676,9.1305555765,5.0001989793,27.2849261806
1040,35616.7267231608,0.2977116233,1.2442836901,0.2161599344,9.1305868416,28.7528854394,3.2878090762
1041,35645.4796086002,0.2471540917,1.2425252777,0.2148398189,9.1305552260,5.2456027977,27.0396784683
1042,35650.7252113979,0.3401890985,1.2443078381,0.2161721654,9.1305869222,28.7514683402,3.5284385728
1043,35679.4766797381,0.3024345597,1.2425570363,0.2148559727,9.1305555505,5.0001222928,27.0394201168
1044,35684.4768020309,0.2817278886,1.2442756616,0.2161562440,9.1305867796,28.7709553866,3.2882605324
1045,35713.2477574175,0.2349499244,1.2425453925,0.2148571379,9.1305556473,5.2284546323,27.0409790767
1046,35718.4762120498,0.3319350545,1.2443063213,0.2161721926,9.1305869917,28.7505416374,3.5139838405
1047,35747.2267536871,0.2903465404,1.2425520674,0.2148538511,9.1305555257,5.0001336620,27.0388206650
1048,35752.2268873491,0.2687492389,1.2442699642,0.2161537367,9.1305867323,28.9989440228,3.2886222044
1049,35781.2258313719,0.3360483542,1.2425786285,0.2148674625,9.1305556539,5.0007250600,27.2811412254
1050,35786.2265564319,0.3167255348,1.2442981355,0.2161680683,9.1305869777,28.7502784159,3.2875225902
1051,35814.9768348478,0.2731555672,1.2425422805,0.2148487719,9.1305554257,5.0019358775,27.0390244111
1052,35819.9787707252,0.2506886443,1.2442616459,0.2161499788,9.1305866528,28.9977105013,3.2893591216
1053,35848.9764812265,0.3202224429,1.2425697017,0.2148628064,9.1305556487,5.0002280503,27.2844661741
1054,35853.9767092768,0.2999384672,1.2442885527,0.2161631135,9.1305869125,28.7509787182,3.2877401354
1055,35882.7276879950,0.2532263457,1.2425309309,0.2148429303,9.1305552984,5.2258377262,27.0393993098
1056,35887.9535257213,0.3336204351,1.2443101287,0.2161746155,9.1305870371,28.7732049877,3.4523093599
1057,35916.7267307090,0.2946136031,1.2425520672,0.2148530048,9.1305554972,5.0001121897,27.0612291007
1058,35921.7268428987,0.2736846251,1.2442705559,0.2161532379,9.1305867163,28.9764001378,3.2884912373
1059,35950.7032430365,0.3321135288,1.2425774851,0.2148670409,9.1305556762,5.0231846054,27.0525749544
1060,35955.7264276419,0.3245915710,1.2443017750,0.2161695238,9.1305869745,28.7503929498,3.3094949628
1061,35984.4768205917,0.2757930172,1.2425411480,0.2148474217,9.1305553906,5.0010239343,27.0390301692
1062,35989.4778445260,0.2540199432,1.2442600430,0.2161481624,9.1305866081,NaN,3.2891536702
